[200~"id","x_coordinate","y_coordinate","tribe_id","village_id","village_name","player_id","player_name","alliance_id","alliance_tag","population","region","capital","city","harbor","victory_points"
64774,12,39,1,17809,"megeek""s village",571,"megeek",0,"",35,NULL,True,NULL,NULL,NULL
64790,28,39,3,18187,"wowonl""s village",958,"wowonl",0,"",67,NULL,True,NULL,NULL,NULL
64799,37,39,2,18550,"01",1350,"Dzoki99",0,"",27,NULL,True,NULL,NULL,NULL
64801,39,39,2,18592,"bzutim""s village",1389,"bzutim",0,"",38,NULL,True,NULL,NULL,NULL
64803,41,39,3,18723,"001",1521,"ХубаБуба",0,"",78,NULL,True,NULL,NULL,NULL
64810,48,39,2,18967,"00 MalaJunta",1769,"MalaJunta",0,"",128,NULL,True,NULL,NULL,NULL
64815,53,39,2,19238,"⚡",2053,"storm",73,"DTEAM",369,NULL,True,NULL,NULL,NULL
64822,60,39,2,19557,"1. San Andreas",2410,"King-D",60,"LGFy",325,NULL,True,NULL,NULL,NULL
64825,63,39,2,19711,"xd",2584,"el enterrador",0,"",19,NULL,True,NULL,NULL,NULL
64832,70,39,1,20197,"Aldeia do ?monitor?",3086,"?monitor?",0,"",59,NULL,True,NULL,NULL,NULL
64834,72,39,1,20573,"vvv",3294,"babau",0,"",49,NULL,True,NULL,NULL,NULL
65093,-70,38,3,20141,"Aldea de Jaw",3039,"Jaw",0,"",10,NULL,True,NULL,NULL,NULL
65096,-67,38,3,19882,"Gallus""s village",2771,"Gallus",0,"",113,NULL,True,NULL,NULL,NULL
65098,-65,38,2,19612,"THEDOCTORFTW""s village",2473,"THEDOCTORFTW",0,"",37,NULL,True,NULL,NULL,NULL
65101,-62,38,3,19132,"Aldeia do TataGallo17",1944,"TataGallo17",0,"",8,NULL,True,NULL,NULL,NULL
65108,-55,38,3,18614,"00.uan",1400,"Fauda",3,"UAN",401,NULL,False,NULL,NULL,NULL
65110,-53,38,1,18505,"00. Muskátli",1296,"Hasbulla",1,"CONS",646,NULL,False,NULL,NULL,NULL
65120,-43,38,1,18147,"IronConnie""s village",924,"IronConnie",0,"",8,NULL,True,NULL,NULL,NULL
65136,-27,38,1,17784,"Observer",551,"Observer",36,"huhu",395,NULL,True,NULL,NULL,NULL
65138,-25,38,1,17736,"Arzot",491,"Scauter",7,"UNION",448,NULL,False,NULL,NULL,NULL
65155,-8,38,5,17588,"Natars -8|38",1,"Natars",0,"",46,NULL,False,NULL,NULL,NULL
65164,1,38,2,17655,"صمت",376,"صمت",0,"",95,NULL,True,NULL,NULL,NULL
65198,35,38,2,18407,"házmester 01",1161,"házmester",54,"LGFx",243,NULL,True,NULL,NULL,NULL
65206,43,38,3,18719,"Деревня Moroz",1512,"Moroz",0,"",24,NULL,True,NULL,NULL,NULL
65213,50,38,3,19061,"blastmaster14""s village",1865,"blastmaster14",0,"",198,NULL,True,NULL,NULL,NULL
65215,52,38,1,19122,"water""s village",1934,"water",0,"",8,NULL,True,NULL,NULL,NULL
65217,54,38,2,19236,"Origem",2052,"Sorrateiro",0,"",19,NULL,True,NULL,NULL,NULL
65221,58,38,1,19388,"01",2224,"Scooby",21,"RyFz",326,NULL,True,NULL,NULL,NULL
65223,60,38,1,21427,"New village",2226,"Caballeroaguila",21,"RyFz",31,NULL,False,NULL,NULL,NULL
65225,62,38,2,19625,"resshha Köyü",2487,"resshha",0,"",60,NULL,True,NULL,NULL,NULL
65230,67,38,1,19909,"FORTE DE GUERRA",2801,"guardiao",54,"LGFx",293,NULL,True,NULL,NULL,NULL
65232,69,38,3,20070,"Canta",2986,"Canta",41,"LOL",259,NULL,True,NULL,NULL,NULL
65237,74,38,1,20698,"El MenGa",3359,"Mengano",55,"RYF@",152,NULL,True,NULL,NULL,NULL
65490,-74,37,1,20732,"Whole""s village",3379,"Whole",7,"UNION",216,NULL,True,NULL,NULL,NULL
65493,-71,37,3,20140,"Aldea de Sanchez89",3049,"Sanchez89",0,"",17,NULL,True,NULL,NULL,NULL
65505,-59,37,5,18949,"Natars -59|37",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
65515,-49,37,1,18367,"HunterSucksAss""s village",1151,"HunterSucksAss",0,"",8,NULL,True,NULL,NULL,NULL
65532,-32,37,1,20406,"Castle",580,"ThePunisher",1,"CONS",537,NULL,False,NULL,NULL,NULL
65551,-13,37,3,17587,"Quintus",117,"XMaximusM",2,"Sword",448,NULL,True,NULL,NULL,NULL
65561,-3,37,3,17521,"01 ☯",226,"Harley Quinn",15,"TIC",468,NULL,False,NULL,NULL,NULL
65564,0,37,2,20134,"A00",67,"Manop",2,"Sword",231,NULL,False,NULL,NULL,NULL
65571,7,37,1,17653,"01.-Satsuma",413,"Radah",8,"RYF",510,NULL,True,NULL,NULL,NULL
65574,10,37,2,17651,"Rusher",401,"RabeloGames",8,"RYF",412,NULL,False,NULL,NULL,NULL
65587,23,37,3,17951,"Деревня Irymo",710,"Irymo",0,"",10,NULL,True,NULL,NULL,NULL
65621,57,37,2,19333,"Israel",2168,"Madame bovary",16,"LGF",419,NULL,True,NULL,NULL,NULL
65632,68,37,1,19908,"37541112",2798,"Willy Blake",16,"LGF",385,NULL,True,NULL,NULL,NULL
65636,72,37,1,20975,"Majk2",2484,"MajkM",16,"LGF",195,NULL,False,NULL,NULL,NULL
65637,73,37,3,20571,"Aldea de anomarebel",3293,"anomarebel",0,"",8,NULL,True,NULL,NULL,NULL
65645,81,37,2,20338,"The North Remembers",109,"Realking",8,"RYF",345,NULL,False,NULL,NULL,NULL
65888,-77,36,1,21155,"kolen""s village",3576,"kolen",0,"",105,NULL,True,NULL,NULL,NULL
65895,-70,36,1,20048,"NUNCADORME",2964,"NUNCADORME",2,"Sword",252,NULL,True,NULL,NULL,NULL
65901,-64,36,2,19130,"Prescott""s village",1936,"Prescott",36,"huhu",363,NULL,True,NULL,NULL,NULL
65904,-61,36,3,18992,"DoraTheExplorer""s village",1775,"DoraTheExplorer",36,"huhu",401,NULL,True,NULL,NULL,NULL
65930,-35,36,5,17886,"Natars -35|36",1,"Natars",0,"",48,NULL,False,NULL,NULL,NULL
65933,-32,36,2,20250,".02 Orchid",64,"Ziva",2,"Sword",301,NULL,True,NULL,NULL,NULL
65936,-29,36,1,20314,"Plain",30,"Mork",3,"UAN",384,NULL,True,NULL,NULL,NULL
65976,11,36,3,20392,"Maluca 01",299,"Maluca",8,"RYF",204,NULL,False,NULL,NULL,NULL
65977,12,36,5,17624,"Natars 12|36",1,"Natars",0,"",17,NULL,False,NULL,NULL,NULL
65980,15,36,1,17675,"Olympus",379,"JaMes007",55,"RYF@",475,NULL,True,NULL,NULL,NULL
65985,20,36,1,17806,"Aldeia do MARLONHK",533,"MARLONHK",54,"LGFx",463,NULL,True,NULL,NULL,NULL
65994,29,36,5,18063,"Natars 29|36",1,"Natars",0,"",64,NULL,False,NULL,NULL,NULL
66001,36,36,3,20581,"Új falu",1341,"Kasza1681",21,"RyFz",239,NULL,False,NULL,NULL,NULL
66004,39,36,1,18459,"Osada: asia",1240,"asia",0,"",282,NULL,True,NULL,NULL,NULL
66006,41,36,2,18591,"☠Bredballe☠",1386,"Zleep",73,"DTEAM",412,NULL,True,NULL,NULL,NULL
66017,52,36,3,19060,"Srchomps""s village",1856,"Srchomps",0,"",17,NULL,True,NULL,NULL,NULL
66022,57,36,2,21375,"Jerusalem",2168,"Madame bovary",16,"LGF",136,NULL,False,NULL,NULL,NULL
66029,64,36,1,19622,"MajkM",2484,"MajkM",16,"LGF",506,NULL,True,NULL,NULL,NULL
66031,66,36,1,21143,"Fortaleza #2",2614,"Xerath BR",21,"RyFz",58,NULL,False,NULL,NULL,NULL
66035,70,36,1,20069,"Bamboo Hut",2985,"Aera Cura",54,"LGFx",350,NULL,True,NULL,NULL,NULL
66039,74,36,3,20567,"Aldea de pedrosky",3292,"pedrosky",0,"",10,NULL,True,NULL,NULL,NULL
66249,-117,35,1,20125,"01. Árvácska",1296,"Hasbulla",1,"CONS",414,NULL,True,NULL,NULL,NULL
66288,-78,35,1,21154,"a. Zender",3577,"Ted Williams",0,"",156,NULL,True,NULL,NULL,NULL
66295,-71,35,3,20047,"toeter""s village",2961,"toeter",0,"",112,NULL,True,NULL,NULL,NULL
66297,-69,35,5,19881,"Natars -69|35",1,"Natars",0,"",35,NULL,False,NULL,NULL,NULL
66303,-63,35,3,19020,"Aa1""s village",1824,"Aa1",0,"",8,NULL,True,NULL,NULL,NULL
66322,-44,35,3,21386,"Nuovo villaggio",1400,"Fauda",3,"UAN",99,NULL,False,NULL,NULL,NULL
66332,-34,35,5,17859,"Natars -34|35",1,"Natars",0,"",46,NULL,False,NULL,NULL,NULL
66341,-25,35,1,21230,"Schacht Heinrich Wes",729,"Royalblue",2,"Sword",101,NULL,False,NULL,NULL,NULL
66342,-24,35,1,21465,"Capital",3083,"Lobi",2,"Sword",38,NULL,False,NULL,NULL,NULL
66348,-18,35,2,17582,".01 Jasmin",64,"Ziva",2,"Sword",487,NULL,False,NULL,NULL,NULL
66371,5,35,2,17532,"Vadim Tudor""s village",296,"Vadim Tudor",0,"",114,NULL,True,NULL,NULL,NULL
66375,9,35,3,17548,"Maluca 00",299,"Maluca",8,"RYF",450,NULL,True,NULL,NULL,NULL
66382,16,35,3,17622,"Marcia M""s village",371,"Marcia M",21,"RyFz",455,NULL,False,NULL,NULL,NULL
66384,18,35,1,17674,".0.0",416,"Bellota",8,"RYF",371,NULL,False,NULL,NULL,NULL
66398,32,35,3,18122,"AT - I",689,"Garden Shadows",21,"RyFz",440,NULL,True,NULL,NULL,NULL
66400,34,35,3,20727,"ET - I",689,"Garden Shadows",21,"RyFz",123,NULL,False,NULL,NULL,NULL
66417,51,35,1,18962,"PeroQueLento""s village",1764,"PeroQueLento",0,"",28,NULL,True,NULL,NULL,NULL
66420,54,35,2,19120,"Atlantis",1930,"Heweliusz",16,"LGF",469,NULL,True,NULL,NULL,NULL
66423,57,35,2,21352,"Ruegen",1930,"Heweliusz",16,"LGF",45,NULL,False,NULL,NULL,NULL
66424,58,35,3,19332,"alkeirus""s village",2166,"alkeirus",0,"",77,NULL,True,NULL,NULL,NULL
66428,62,35,3,19517,"Swamp_00",2368,"Aotearoa_",73,"DTEAM",376,NULL,True,NULL,NULL,NULL
66435,69,35,1,21407,"New village",2985,"Aera Cura",54,"LGFx",29,NULL,False,NULL,NULL,NULL
66439,73,35,1,20717,"CAMBALANDIA",1290,"Camba",55,"RYF@",282,NULL,True,NULL,NULL,NULL
66691,-76,34,1,20729,"Aldea de GothMozart",3374,"GothMozart",0,"",206,NULL,True,NULL,NULL,NULL
66695,-72,34,3,20136,"Aldeia do Moonbs",3045,"Moonbs",0,"",242,NULL,True,NULL,NULL,NULL
66697,-70,34,3,19972,"Travcheaters",2877,"Badak",0,"",43,NULL,True,NULL,NULL,NULL
66704,-63,34,1,21238,"La Holstein",2711,"La Vaca Purpura",0,"",66,NULL,False,NULL,NULL,NULL
66710,-57,34,5,18555,"Natars -57|34",1,"Natars",0,"",50,NULL,False,NULL,NULL,NULL
66724,-43,34,3,20293,"01.sturm",1400,"Fauda",3,"UAN",377,NULL,True,NULL,NULL,NULL
66727,-40,34,3,17932,"VladTheImpaler_""s village",691,"VladTheImpaler_",1,"CONS",513,NULL,False,NULL,NULL,NULL
66729,-38,34,5,17912,"Natars -38|34",1,"Natars",0,"",56,NULL,False,NULL,NULL,NULL
66732,-35,34,2,17856,"Drunk on the moon",619,"apollo11",1,"CONS",523,NULL,True,NULL,NULL,NULL
66743,-24,34,5,17639,"Natars -24|34",1,"Natars",0,"",11,NULL,False,NULL,NULL,NULL
66746,-21,34,3,21212,"Nova aldeia",1481,"Andrrson",2,"Sword",41,NULL,False,NULL,NULL,NULL
66753,-14,34,5,17511,"Natars -14|34",1,"Natars",0,"",57,NULL,False,NULL,NULL,NULL
66762,-5,34,3,17404,"000",173,"uNkiii",2,"Sword",414,NULL,False,NULL,NULL,NULL
66764,-3,34,5,17403,"Natars -3|34",1,"Natars",0,"",60,NULL,False,NULL,NULL,NULL
66775,8,34,1,17527,"World I",199,"King of worlds",0,"",274,NULL,True,NULL,NULL,NULL
66782,15,34,2,17574,"El inocente""s villag",293,"El inocente",21,"RyFz",471,NULL,True,NULL,NULL,NULL
66789,22,34,1,17702,"HP1",443,"El HdeP",8,"RYF",317,NULL,True,NULL,NULL,NULL
66792,25,34,3,17845,"002",567,"dd2",54,"LGFx",287,NULL,True,NULL,NULL,NULL
66802,35,34,5,18234,"Natars 35|34",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
66804,37,34,3,18278,"GenZ 00",1065,"newgen",0,"",433,NULL,True,NULL,NULL,NULL
66807,40,34,1,18393,"Julio Cesar",1159,"Pichulonco",8,"RYF",379,NULL,True,NULL,NULL,NULL
66809,42,34,2,21050,"Ny landsby",1386,"Zleep",73,"DTEAM",140,NULL,False,NULL,NULL,NULL
66813,46,34,3,21157,"SABIMAR..",1363,"sabimar",60,"LGFy",93,NULL,False,NULL,NULL,NULL
66814,47,34,1,18770,"Village de bio",1577,"bio",0,"",8,NULL,True,NULL,NULL,NULL
66822,55,34,3,19172,"Steampunk""s village",1988,"Steampunk",0,"",10,NULL,True,NULL,NULL,NULL
66824,57,34,3,19232,"Shurikana""s village",2042,"Shurikana",0,"",10,NULL,True,NULL,NULL,NULL
66834,67,34,1,19735,"Fortaleza #1",2614,"Xerath BR",21,"RyFz",420,NULL,True,NULL,NULL,NULL
66842,75,34,3,20563,"Lazaris""s village",3289,"Lazaris",0,"",83,NULL,True,NULL,NULL,NULL
66905,138,34,1,20902,"1",85,"Hilitalo",8,"RYF",145,NULL,True,NULL,NULL,NULL
67093,-75,33,3,20520,"Aldeia do Datsu",3260,"Datsu",0,"",95,NULL,True,NULL,NULL,NULL
67100,-68,33,3,19827,"Aldea de REX1",2710,"REX1",0,"",20,NULL,True,NULL,NULL,NULL
67110,-58,33,2,18610,"01",1406,"firestarter",25,"HMB",392,NULL,True,NULL,NULL,NULL
67121,-47,33,3,18137,"הכפר של Vvv",907,"Vvv",0,"",8,NULL,True,NULL,NULL,NULL
67125,-43,33,3,18017,"Aldeia de S.Cosme",784,"Nagasaki",0,"",142,NULL,True,NULL,NULL,NULL
67160,-8,33,3,17401,"00 Ebenherz",88,"Kisaja",2,"Sword",490,NULL,True,NULL,NULL,NULL
67162,-6,33,5,17400,"Natars -6|33",1,"Natars",0,"",297,NULL,False,NULL,NULL,NULL
67172,4,33,2,17443,"Деревня Skavie",213,"Skavie",0,"",126,NULL,True,NULL,NULL,NULL
67175,7,33,1,17498,"Aldea de Cocotuerto",245,"Cocotuerto",8,"RYF",303,NULL,True,NULL,NULL,NULL
67181,13,33,1,17526,"Aldea de Gazustoy",243,"Gazustoy",21,"RyFz",500,NULL,True,NULL,NULL,NULL
67190,22,33,3,20239,"00. Mauna Loa",228,"Luison",8,"RYF",277,NULL,False,NULL,NULL,NULL
67194,26,33,1,21044,"cachirulo",943,"cacharrito",55,"RYF@",169,NULL,True,NULL,NULL,NULL
67204,36,33,3,18227,"הכפר של adiiii",1006,"adiiii",0,"",50,NULL,True,NULL,NULL,NULL
67213,45,33,1,20674,"2",1354,"Al Capone",16,"LGF",139,NULL,True,NULL,NULL,NULL
67215,47,33,3,21074,"RECIFE",1666,"Zezeu",16,"LGF",152,NULL,True,NULL,NULL,NULL
67217,49,33,3,18835,"Hamid""s village",1640,"Hamid",0,"",48,NULL,True,NULL,NULL,NULL
67234,66,33,3,19710,"Nemesis""s village",2582,"Nemesis",36,"huhu",416,NULL,True,NULL,NULL,NULL
67246,78,33,3,21203,"Zweiflusse",3599,"LoneWolf",0,"",90,NULL,True,NULL,NULL,NULL
67250,82,33,2,20621,"02 Northumbria",2044,"Marede",55,"RYF@",238,NULL,False,NULL,NULL,NULL
67317,149,33,1,20740,"01 Casa de citas",776,"alecano",8,"RYF",260,NULL,True,NULL,NULL,NULL
67497,-72,32,2,20022,"הכפר של Roool",2932,"Roool",0,"",8,NULL,True,NULL,NULL,NULL
67500,-69,32,1,19826,"El Establo",2711,"La Vaca Purpura",0,"",397,NULL,True,NULL,NULL,NULL
67505,-64,32,1,19019,"99 - Lasso",1822,"WonderWoman",1,"CONS",599,NULL,False,NULL,NULL,NULL
67519,-50,32,5,18236,"Natars -50|32",1,"Natars",0,"",50,NULL,False,NULL,NULL,NULL
67537,-32,32,5,17730,"Natars -32|32",1,"Natars",0,"",47,NULL,False,NULL,NULL,NULL
67551,-18,32,1,17503,"ZLOD®01",258,"Zaralho",7,"UNION",391,NULL,True,NULL,NULL,NULL
67554,-15,32,1,17444,"N1 - Majority",146,"SUPERPORCO",2,"Sword",454,NULL,True,NULL,NULL,NULL
67568,-1,32,1,17329,"Prontera",78,"ZARD",7,"UNION",429,NULL,False,NULL,NULL,NULL
67572,3,32,5,17406,"Natars 3|32",1,"Natars",0,"",24,NULL,False,NULL,NULL,NULL
67577,8,32,1,17442,"01 AM",223,"Shaback",8,"RYF",520,NULL,False,NULL,NULL,NULL
67583,14,32,1,17513,"Las potaxies",113,"Las potaxies",8,"RYF",418,NULL,False,NULL,NULL,NULL
67589,20,32,2,17621,"Night",375,"tempus",21,"RyFz",440,NULL,False,NULL,NULL,NULL
67610,41,32,5,18390,"Natars 41|32",1,"Natars",0,"",71,NULL,False,NULL,NULL,NULL
67627,58,32,2,20980,"2. Los Santos",2410,"King-D",60,"LGFy",75,NULL,False,NULL,NULL,NULL
67634,65,32,2,19556,"Start here",2409,"oldandretired",73,"DTEAM",468,NULL,True,NULL,NULL,NULL
67648,79,32,2,21198,"FORTE _GAME-OVER_",3598,"vinicius",0,"",17,NULL,True,NULL,NULL,NULL
67892,-78,31,3,20903,"Aldeia do vgodo",3467,"vgodo",0,"",47,NULL,True,NULL,NULL,NULL
67894,-76,31,2,20516,"Arivald""s village",3259,"Arivald",0,"",256,NULL,True,NULL,NULL,NULL
67921,-49,31,5,18190,"Natars -49|31",1,"Natars",0,"",64,NULL,False,NULL,NULL,NULL
67924,-46,31,1,18064,"xxBunnyKissesxx""s village",838,"xxBunnyKissesxx",0,"",8,NULL,True,NULL,NULL,NULL
67943,-27,31,1,17619,"Forever1""s village",372,"Forever1",0,"",117,NULL,True,NULL,NULL,NULL
67954,-16,31,1,17441,"I - Eagle",142,"micTT",2,"Sword",503,NULL,True,NULL,NULL,NULL
67959,-11,31,3,17371,"DARTS66_1",108,"Roland Coll",2,"Sword",492,NULL,False,NULL,NULL,NULL
67974,4,31,2,17366,"Deadtown",109,"Realking",8,"RYF",461,NULL,True,NULL,NULL,NULL
67988,18,31,3,17547,"01 R",308,"TheBodyguard",8,"RYF",542,NULL,False,NULL,NULL,NULL
67998,28,31,1,17844,"Ben",605,"Ben",16,"LGF",438,NULL,True,NULL,NULL,NULL
68000,30,31,1,17927,"Dorf von Tizian",695,"Tizian",0,"",94,NULL,True,NULL,NULL,NULL
68006,36,31,1,18180,"Alejandría",928,"Gusanox",8,"RYF",402,NULL,True,NULL,NULL,NULL
68012,42,31,3,21084,"Janu",1991,"Jaal",54,"LGFx",81,NULL,True,NULL,NULL,NULL
68021,51,31,3,21216,"Nova aldeia",1269,"AEIOU",16,"LGF",82,NULL,False,NULL,NULL,NULL
68023,53,31,1,18918,"fefefe""s village",1720,"fefefe",0,"",8,NULL,True,NULL,NULL,NULL
68026,56,31,3,19115,"ultra""s village",1927,"ultra",0,"",8,NULL,True,NULL,NULL,NULL
68028,58,31,1,19231,"Miami",2045,"Daymonz",16,"LGF",334,NULL,True,NULL,NULL,NULL
68032,62,31,3,19384,"Adrio71",1360,"Adrio71",21,"RyFz",302,NULL,True,NULL,NULL,NULL
68039,69,31,3,19824,"Barba",2707,"Barba falhada",0,"",324,NULL,False,NULL,NULL,NULL
68043,73,31,1,21307,"02 RJ",2706,"Tchibum",16,"LGF",19,NULL,False,NULL,NULL,NULL
68044,74,31,3,20180,"Aldea de Hero Academy",3072,"Liga D Villanos",0,"",76,NULL,True,NULL,NULL,NULL
68300,-71,30,3,19880,"Rohan""s village",2770,"Rohan",0,"",27,NULL,True,NULL,NULL,NULL
68302,-69,30,3,19610,"MrBigFlopper""s village",2470,"MrBigFlopper",36,"huhu",432,NULL,True,NULL,NULL,NULL
68309,-62,30,2,20295,"00 BED",154,"Sleeper Agent",1,"CONS",291,NULL,True,NULL,NULL,NULL
68317,-54,30,2,20968,"Bsrkjav",1139,"raj",2,"Sword",109,NULL,False,NULL,NULL,NULL
68318,-53,30,2,18356,"10738fv",1139,"raj",2,"Sword",391,NULL,True,NULL,NULL,NULL
68329,-42,30,5,17931,"Natars -42|30",1,"Natars",0,"",55,NULL,False,NULL,NULL,NULL
68342,-29,30,2,17636,"Ur",169,"Antani",2,"Sword",442,NULL,True,NULL,NULL,NULL
68353,-18,30,2,17439,"9999",154,"Sleeper Agent",1,"CONS",359,NULL,False,NULL,NULL,NULL
68365,-6,30,3,17311,"01. Chaos",43,"Silas Marr",1,"CONS",560,NULL,False,NULL,NULL,NULL
68367,-4,30,2,17296,"Nine Inch Nails",55,"Grumpy",2,"Sword",401,NULL,True,NULL,NULL,NULL
68373,2,30,3,17341,"002 LuX",69,"LuX",36,"huhu",286,NULL,True,NULL,NULL,NULL
68384,13,30,3,17438,"01. Puracé",228,"Luison",8,"RYF",443,NULL,True,NULL,NULL,NULL
68397,26,30,1,17695,"RECOLETA",451,"Pichicho",0,"",378,NULL,True,NULL,NULL,NULL
68402,31,30,3,17926,"Anpefe""s village",640,"Anpefe",8,"RYF",344,NULL,True,NULL,NULL,NULL
68404,33,30,3,21480,"001",659,"www63zizo",0,"",32,NULL,False,NULL,NULL,NULL
68412,41,30,1,18329,"00",1115,"Locvs",8,"RYF",402,NULL,True,NULL,NULL,NULL
68413,42,30,3,20653,"New village",1332,"Tibi",21,"RyFz",192,NULL,False,NULL,NULL,NULL
68429,58,30,1,21115,"St. PETESBURG",2045,"Daymonz",16,"LGF",86,NULL,False,NULL,NULL,NULL
68430,59,30,3,19228,"emalord""s village",2046,"emalord",0,"",11,NULL,True,NULL,NULL,NULL
68441,70,30,1,19823,"01 São Paulo",2706,"Tchibum",16,"LGF",366,NULL,True,NULL,NULL,NULL
68449,78,30,1,20899,"nahal""s village",3434,"nahal",0,"",14,NULL,True,NULL,NULL,NULL
68466,95,30,3,20430,"New village",1831,"Lepricon",0,"",286,NULL,False,NULL,NULL,NULL
68692,-80,29,3,21150,"ishap97""s village",3574,"ishap97",0,"",9,NULL,True,NULL,NULL,NULL
68694,-78,29,3,20719,"DENDE",3370,"FUERIA",0,"",136,NULL,True,NULL,NULL,NULL
68696,-76,29,3,20281,"Aldea de bibi",3151,"bibi",0,"",8,NULL,True,NULL,NULL,NULL
68715,-57,29,5,18465,"Natars -57|29",1,"Natars",0,"",54,NULL,False,NULL,NULL,NULL
68717,-55,29,1,18389,"PinthorFlewAway""s village",1171,"PinthorFlewAway",0,"",8,NULL,True,NULL,NULL,NULL
68727,-45,29,5,18008,"Natars -45|29",1,"Natars",0,"",61,NULL,False,NULL,NULL,NULL
68746,-26,29,5,17575,"Natars -26|29",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
68748,-24,29,3,17541,"Lazyfarmers""s village",263,"Lazyfarmers",3,"UAN",370,NULL,False,NULL,NULL,NULL
68753,-19,29,2,17431,"[01]KiLLeR",160,"Ramsay Bolton",3,"UAN",415,NULL,False,NULL,NULL,NULL
68756,-16,29,2,17370,"Aldeia do Odeio esse jogo",136,"Odeio esse jogo",0,"",109,NULL,True,NULL,NULL,NULL
68759,-13,29,3,17328,"01 Odino",87,"Jane",2,"Sword",447,NULL,False,NULL,NULL,NULL
68779,7,29,1,17337,"Firulais 1",99,"Firulais",8,"RYF",423,NULL,True,NULL,NULL,NULL
68788,16,29,3,17434,"Aldea de Villegas",208,"Villegas",0,"",60,NULL,True,NULL,NULL,NULL
68797,25,29,1,17617,"Konoha",349,"kakashi hatake",21,"RyFz",528,NULL,False,NULL,NULL,NULL
68799,27,29,2,17694,"Allmight",449,"Smash",8,"RYF",384,NULL,False,NULL,NULL,NULL
68804,32,29,3,17914,"www63zizo",659,"www63zizo",0,"",497,NULL,True,NULL,NULL,NULL
68815,43,29,1,18387,"DARTA 00",1165,"DARTANHAN",21,"RyFz",260,NULL,True,NULL,NULL,NULL
68836,64,29,3,19445,"вмз",2286,"вмэ",16,"LGF",415,NULL,True,NULL,NULL,NULL
68845,73,29,2,20057,"Morti city",2974,"Morti",54,"LGFx",301,NULL,True,NULL,NULL,NULL
68849,77,29,3,20560,"SilentD""s village",3285,"SilentD",0,"",11,NULL,True,NULL,NULL,NULL
68853,81,29,2,21381,"Che Guevara",3670,"trueno",55,"RYF@",111,NULL,True,NULL,NULL,NULL
68865,93,29,1,20929,"b - Corona",859,"Chupinforo",21,"RyFz",110,NULL,False,NULL,NULL,NULL
68866,94,29,2,20319,"One For All",449,"Smash",8,"RYF",390,NULL,True,NULL,NULL,NULL
68913,141,29,3,20877,"Bob",865,"Patiño",8,"RYF",168,NULL,False,NULL,NULL,NULL
69027,-146,28,3,21301,"New village",3316,"Seba18",36,"huhu",48,NULL,True,NULL,NULL,NULL
69092,-81,28,3,21411,"Aldeia do Vaf",3683,"Vaf",0,"",8,NULL,True,NULL,NULL,NULL
69100,-73,28,1,19971,"COME O CU DO CURIOSO",2876,"Goettems",2,"Sword",326,NULL,True,NULL,NULL,NULL
69111,-62,28,3,18711,"Aldeia do Andrrson",1481,"Andrrson",2,"Sword",353,NULL,True,NULL,NULL,NULL
69122,-51,28,3,20364,"1.Varrock",1449,"Bls eotb",2,"Sword",244,NULL,False,NULL,NULL,NULL
69158,-15,28,3,17323,"Skrerbs Köyü",56,"Skrerbs",0,"",123,NULL,True,NULL,NULL,NULL
69163,-10,28,2,17295,"Manopolis",67,"Manop",2,"Sword",462,NULL,True,NULL,NULL,NULL
69188,15,28,1,17386,"00 LORDIS",112,"LORDIS",8,"RYF",479,NULL,True,NULL,NULL,NULL
69190,17,28,1,21399,"DARTA 01",1165,"DARTANHAN",21,"RyFz",41,NULL,False,NULL,NULL,NULL
69207,34,28,1,17950,"Valge Sirel",714,"taskuhiir",0,"",11,NULL,True,NULL,NULL,NULL
69212,39,28,3,18178,"Epona""s village",953,"Epona",0,"",8,NULL,True,NULL,NULL,NULL
69217,44,28,1,18386,"Rome - 01",1136,"nadieyja",21,"RyFz",413,NULL,True,NULL,NULL,NULL
69227,54,28,1,18916,"dero""s village",1717,"dero",0,"",8,NULL,True,NULL,NULL,NULL
69231,58,28,3,20936,"э.ю",2286,"вмэ",16,"LGF",159,NULL,False,NULL,NULL,NULL
69239,66,28,1,19554,"002",2406,"beti3210",16,"LGF",441,NULL,True,NULL,NULL,NULL
69245,72,28,2,19907,"1",2797,"Brumas",54,"LGFx",338,NULL,False,NULL,NULL,NULL
69247,74,28,3,20055,"Aldea de Mortiferox",2969,"Mortiferox",0,"",13,NULL,True,NULL,NULL,NULL
69266,93,28,2,21194,"All For One",449,"Smash",8,"RYF",393,NULL,False,NULL,NULL,NULL
69494,-80,27,3,20895,"Osada: TROJA",3466,"Klaker",0,"",242,NULL,True,NULL,NULL,NULL
69498,-76,27,1,20276,"aaron000""s village",3149,"aaron000",7,"UNION",226,NULL,True,NULL,NULL,NULL
69508,-66,27,3,18991,"01.",1794,"AnDr",1,"CONS",492,NULL,True,NULL,NULL,NULL
69527,-47,27,5,18006,"Natars -47|27",1,"Natars",0,"",286,NULL,False,NULL,NULL,NULL
69529,-45,27,5,17930,"Natars -45|27",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
69547,-27,27,5,17537,"Natars -27|27",1,"Natars",0,"",48,NULL,False,NULL,NULL,NULL
